last,parent,child,childOfficial,protect,title,nickname,parentInfo,out,special,protectLevel,characteristic,living,hab,hab2,low,high,陽明山國家公園,太魯閣國家公園,玉山國家公園,雪霸國家公園,墾丁國家公園,金門國家公園,東沙國家公園,台江國家公園,壽山國家自然公園,location,data
1,鴨跖草科,葶花水竹葉,Floscopa scandens Lour.,0,"葶花水竹葉(Floscopa scandens Lour.)
","俗名：聚花草
","科：鴨跖草科 (Commelinaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：多年生草本。莖長 25-60公分，葉鞘往下沿線有毛，其他無毛。葉近有柄，披針形，長6-7.5公分，寬 1.7-2.2公分，前端漸尖，基部狹，上表面粗糙，基部有絨毛；葉鞘圓柱形，長約 1公分，有紅色條紋，開口有絨毛。許多卷繖花序組成一花序，有柔毛；苞片卵形，有時葉狀。長 2-2.5公釐，寬 2公釐，邊緣有毛，苞片小於 1公釐；花梗長1.5公釐。萼片長 3.5公釐，寬 1.5公釐，密腺毛，側瓣2，相等，倒披針形，長約3.3公釐，寬 1.5公釐，內瓣窄，長橢圓形，長約3.5公釐，寬 0.7公釐；花藥二形：後部 3，基部合生，相等，花藥黃色，合生部分膨脹，長0.4公釐，花絲長 2.5公釐； 前部3，不相等，內側1較長，長 4公釐，子房球形或菱形，長約 1公釐，無毛；花柱長 2.5公釐。蒴果長 2.5公釐，寬 1.7公釐。種子淺橙色或藍色，長1.5公釐，寬 1.2公釐。

",生態習性：分布於低海拔。生育環境為沼澤和闊葉林。另分布於印度，喜馬拉雅，中南半島，馬來西亞，中國南部。,,,,,0,0,0,0,1,0,0,0,0,"分布區域：墾丁國家公園
",
1,鴨跖草科,水竹葉,Murdannia edulis (Stokes) Faden,0,"水竹葉(Murdannia edulis (Stokes) Faden)
",,"科：鴨跖草科 (Commelinaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：多年生。雌雄同株。根增厚，寬1.6-4.5公釐，有許多紡錘形塊莖，長1.7-3公分，寬0.5-0.9公分。莖無毛，兩型：營養枝條無莖，直立；開花枝條 1-許多，斜昇，彎曲幅度大。葉蓮座型叢生，倒披針形，長12-25公分，寬2-3.5公分。前端漸尖，波狀，上表面無毛或疏柔毛，下表面疏柔毛，邊緣有毛：莖生葉披針形，長0.5-1.8公分，寬0.3-0.7公分，葉鞘有疏柔毛，邊緣有毛。密錐花序頂生， 由莖生葉腋生1-4聚繖花序形成開花枝條；苞片宿存，三角形，漏斗狀，葉抱莖，長寬約2公釐；花梗長6公釐。花二形：萼片披針狀至橢圓形，或船形，前端紫紅色，其他綠色，相等，長3公釐，寬 5-6公釐，前端鈍狀；花瓣近圓形，內凹，長 6公釐，寬 4.3公釐，紫色；有性雄蕊3，幾乎相等。 前部 1較長，其他較短，花藥黃色，邊緣褐色，狹橢圓狀長橢圓形，長1.5公釐；花絲長 3.2-5公釐，有鬚，念珠狀，紫色，；不孕雄蕊3，相等，黃色，長約0.6公釐，花絲長 2.2公釐，有鬚；子房橢圓形，稜角3，長約 2公釐，花柱往基部增厚，長3.2公釐，有瘤。蒴果3室，種瓣3，卵狀長橢圓形，稜角3，長5-6公釐，寬3公釐，一室種子4。種子褐色，二形：蒴果底部的種子三角形，其他梯形，長1.3-2公釐，寬 1.3-1.5公釐。

",生態習性：分布於南部的濕地或山谷峭壁上。另分布於印度，尼泊爾，孟加拉國，緬甸，泰國，埔寨，越南，中國南部，菲律賓，爪哇，東帝汶和巴布亞新幾內亞。,,,,,0,0,0,0,0,0,0,0,0,,
1,鴨跖草科,牛軛草,Murdannia keisak (Hassk.) Hand.-Mazz.,0,"牛軛草(Murdannia keisak (Hassk.) Hand.-Mazz.)
",,"科：鴨跖草科 (Commelinaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：一年生草本。莖基部橫臥，分枝直立，10~50公分高，稍多肉，帶紫紅色；葉互生，線狀批針形，長1.5~7公分，4~10公釐寬，葉柄鞘狀，抱莖，長6~10公釐，邊緣具粗毛。花淡紅紫色；萼3片，批針形，長5.5公釐，1.7公釐寬，綠色；花瓣3片，同大，寬卵形，約6公釐長，4.3公釐寬；小蕊3枚，與花萼對生，約4公釐長，花葯粉紅色，長約1.7公釐，花絲具鬚毛；假小蕊3枚，與花瓣對生，長約2.1公釐，頂端扁平，花絲多少有毛；大蕊1，約3.8公釐長。蒴果橢圓形，3室，長8~10公釐；種子不定型，胚蓋側生，長1.8~2.1公釐。

",生態習性：分布於台灣平地，山麓及低海拔地區。生育環境為向陽之畦畔，水溝旁，湖沼地。另分布於中國及日本。,,,,,1,0,0,0,1,1,0,0,0,"分布區域：陽明山國家公園、墾丁國家公園、金門國家公園
",
1,鴨跖草科,矮水竹葉,Murdannia loriformis (Hassk.) R. S. Rao & Kammathy,0,"矮水竹葉(Murdannia loriformis (Hassk.) R. S. Rao & Kammathy)
",,"科：鴨跖草科 (Commelinaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：多年生。雌雄同株，綠色至深紅色。有匍匐莖。莖兩型，營養枝條無莖，開花枝條 1-數條，斜昇，較長的枝條基部橫臥，不分枝或分枝稀少。蓮座型葉線形，長8-40公分，寬7公釐，前端漸尖，無毛；莖生葉線形至披針形，長1.3-8公分，寬0.4-0.8公分，葉鞘有細毛。邊緣有毛。花序頂生，單生卷繖花序，莖生葉腋生開花枝條1或2，苞片卵形。長4.4-6.3公釐，寬3.2-4.4公釐；苞片卵形，長3.6-4.6公釐，寬 2-3公釐；花梗長 3-4公釐。花二形，萼片披針形，或船形，相等，長約3.5-4公釐，寬 2.3公釐。前端鈍狀：花瓣近圓形或倒卵形，長4.2-6.2公釐，寬3.2-6.3公釐，紫粉紅色或紫色，有性雄蕊2。相等，與花瓣對生，花藥紫色，狹橢圓狀長橢圓形，長約1公釐，花絲長 2.5-3.5公釐，白色或紫色，不孕雄蕊4。不相等。 1 與萼片對生。花藥退化，花絲長2.5公釐，有鬚：其他與花瓣對生，相等，白色或黃色，長約0.65公釐，花絲長 1.8-2.4公釐，無毛，有時有毛；子房長 1.4公釐；花柱長 4公釐，無毛。蒴果長 4-5公釐。每室種子2。褐色，長1.4-2.3公釐，寬1-1.4公釐，前端銳尖，基部截形。 

",生態習性：分布於全台低海拔開闊地 。耐旱、耐陰，生長力強健。另分布於印度，斯里蘭卡，越南，中國南部，菲律賓，印尼，巴布亞新幾內亞和琉球。,,,,,1,0,0,0,1,0,0,0,0,"分布區域：陽明山國家公園、墾丁國家公園
",
1,鴨跖草科,杜若,Murdannia spirata (L.) G.Br?ckn.,0,"杜若(Murdannia spirata (L.) G.Br?ckn.)
",,"科：鴨跖草科 (Commelinaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：多年生。細長，雌雄同株。從葉鞘往下延線莖上有絨毛，其它幾乎無毛，葉無柄，葉片披針形，寬 1.8-2.9公釐，長 3-6公釐，前端漸尖或銳尖，無毛，邊緣有毛；葉鞘長 4-5公釐。花序頂生，由1-3聚繖花序和莖生葉腋生1或2開花枝條組成密錐花序，苞片宿存，三角形，漏斗狀，長寬約 2公釐，無毛；花梗長 6-7公釐。花二形，萼片綠色，頂端紅褐色，船形，或披針形，相等，長約3.8公釐，寬1.8公釐，前端鈍狀；花瓣近圓形，長5-6公釐，寬 5.2-6公釐，紫色，有性雄蕊3，相等，花藥紫色，狹橢圓狀長圓形，長1公釐；花絲長3.6公釐，紫色，不孕雄蕊3，相等，與花瓣對生，長1公釐，花絲長2.5公釐，有鬚，子房長 1.8公釐；花柱長 2.5公釐，無毛。蒴果長3.8公釐，寬 2公釐。一室種子 4，褐色，二形：蒴果尖部種子，三角形，其他梯形，長 0.5-0.8公釐，寬0.8公釐，疣狀。

",生態習性：分布於新竹及苗栗一帶之西岸。生育環境為沙地或河床。另分布於美國南部，印度，斯里蘭卡，中國南部，菲律賓，印尼和太平洋島嶼。,,,,,0,0,0,0,0,0,0,0,0,,
1,鴨跖草科,小杜若,Pollia japonica Thunb.,0,"小杜若(Pollia japonica Thunb.)
",,"科：鴨跖草科 (Commelinaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：多年生草本。葉披針狀橢圓形，長13~27 公分，寬2.8~5.6 公分，上表面密被細粗毛，下表面被鉤毛及伏毛。花頂生，白色。

",生態習性：分布於中北部中低海拔闊葉林下。生育環境為闊葉林下潮濕處。,,,,,1,1,1,0,0,0,0,0,0,"分布區域：陽明山國家公園、太魯閣國家公園、玉山國家公園
",
1,鴨跖草科,叢林杜若,Pollia miranda (H. L?v.) H. Hara,0,"叢林杜若(Pollia miranda (H. L?v.) H. Hara)
","俗名：川杜若
","科：鴨跖草科 (Commelinaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：多年生草本。葉披針形，長11~14 公分，寬2~3 公分，上表面光滑或側脈腋處略被鉤毛。

",生態習性：分布於台灣中低海拔闊葉林下。生育環境為闊葉林下潮濕處。,,,,,1,0,1,0,0,0,0,0,0,"分布區域：陽明山國家公園、玉山國家公園
",
1,鴨跖草科,毛果竹葉菜,Pollia secundiflora (Blume) Bakh. f.,0,"毛果竹葉菜(Pollia secundiflora (Blume) Bakh. f.)
","俗名：長花枝杜若
","科：鴨跖草科 (Commelinaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：莖高55-110公分。葉近無柄，葉片闊橢圓形，長10-26公分，寬2.3-6公分，前端漸尖，基部狹，上表面疏絨毛，下表面有鉤，中脈於上表面明顯，下表面浮凸。總花梗有疏鉤毛，苞片舌狀披針形，有時葉狀，長6.5-11公釐，寬1-1.5 公釐，有疏鉤或無毛，小苞片長2公釐，寬 1.5-2公釐；花梗長3.8公釐，花長 3公釐，兩性花的雌蕊長8.5公釐，萼片長3.4-3.6公釐，寬2.5-3.4公釐，花瓣幾乎相等，倒卵形，長4-5.6公釐，寬 3.8-4.5公釐，前端銳尖，基部漸減；雄蕊二形，有性雄蕊3，位於前部，花藥白色，橢圓形，長約 1.3公釐，花絲長4-6.8公釐，不孕雄蕊3，位於後部，花絲長 4.5-5.5公釐，子房球狀橢圓形，長約1.5公釐：花柱長 7公釐。蒴果徑長 6公釐。每室種子 8，長1.5-1.9 公釐，寬1.3-1.4公釐，厚約0.75公釐。

",生態習性：分布於海拔10-2000公尺的南部中低海拔。生育環境為林下潮濕處。另分布於印度，斯里蘭卡，不丹，越南，柬埔寨，孟加拉國，緬甸，泰國，中國南部，琉球，菲律賓，馬來西亞和印尼。,,,,,0,0,0,0,0,0,0,0,0,,
1,鴨跖草科,桃園草,Rhopalephora scaberrima (Blume) Faden,0,"桃園草(Rhopalephora scaberrima (Blume) Faden)
","俗名：毛果網籽草
","科：鴨跖草科 (Commelinaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：多年生草本。莖高50-100公分。上部莖幹覆有鉤毛，基部無毛。葉無柄至近無柄，披針形，長9-15公分，寬1.6-2.2公分，前端漸尖，基部狹，兩表面有刺和鉤毛；葉鞘圓柱形，長 2-4公分，有刺與鉤毛，邊緣有毛。花序為疏鬆密錐花序（通常為腋生 1或2密錐花序），由2或3 卷繖花序組成，密鉤毛，苞片三角形，長4-6公釐，寬 2-4公釐，有鉤，苞片漏斗狀。長 4公釐，寬2公釐，無毛；花梗長1.5-2.5公分。兩性花，兩側對稱；萼片橢圓形，長約 3公釐，寬 2.5公釐，無毛；花瓣白色，有時藍色，側瓣 2，平形，闊卵形，長5公釐，寬 7公釐，前端鈍狀，基部楔狀心形，內瓣小，長6公釐，寬 5公釐；有性雄蕊3 ，不相等，於基部合生，側邊雄蕊與萼片對生，花藥棕色或靛藍色，橢圓形，長約 1公釐，花絲長8.5公釐，無毛，內側雄蕊與花瓣對生，較小，花藥橢圓狀卵形，長約1-1.5公釐，花絲長6公釐； 不孕雄蕊 2-3，不相等，內側雄蕊通常退化，側邊雄蕊與花瓣對生，花絲長 5-6公釐；子房長 2公釐，有密鉤；花柱長 1公分。蒴果有光澤，褐色，有斑點，球形，直徑 4公釐，有密鉤毛。每室種子 1，梯形，長 3公釐，寬 2.5公釐。

",生態習性：分布於台灣海拔50-2400公尺。生育環境為略蔽陰之林下或廢耕地。另分布於印度，斯里蘭卡，喜馬拉雅山，中國南部，馬來西亞和印度尼西亞。,,,,,0,0,1,0,0,0,0,0,0,"分布區域：玉山國家公園
",
1,?眼草科,大藨草,Xyris formosana Hayata,0,"大藨草(Xyris formosana Hayata)
","俗名：黃蔥
","科：?眼草科 (Xyridaceae)
","外來種：否
","特有種：是
","保育等級：無

","形態特徵：一年生至多年生挺水植物。葉叢集狀互生，葉形為寬扁的狹線形，上尖下寬，基部鞘狀包裹，邊緣有細齒，長度可達30公分 。花小，花萼三枚，離生，褐色，膜質，宿存；花瓣三枚，鮮黃色至黃白色；雄蕊三枚。果實倒卵形，內含黃褐色種子。

",生態習性：生育環境為濕地、水邊光線充足的環境。,,,,,1,0,0,0,0,0,0,0,0,"分布區域：陽明山國家公園
",
1,莎草科,扁稈藨草,Actinoscirpus grossus (L. f.) Goetgh. & D. A. Simpson,0,"扁稈藨草(Actinoscirpus grossus (L. f.) Goetgh. & D. A. Simpson)
",,"科：莎草科 (Cyperaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：一年生草本。稈高1-2米，厚10-12公釐，橫截面三角形，海綿狀，雙面凹，光滑。葉寬 1.5-3公分，與稈相同 ，向上逐漸衰減，海綿狀葉鞘，緊緊圍繞稈基地。花序有第三輪輻射枝；輻射枝邊緣粗糙；小穗6-15個 6-15公分，苞片3 - 4，最長的50公分長。小穗單生的，短柄或無柄，橢圓形至卵形，6-10公釐長 ， 3.5-4公釐寬，密生多花，圓，顏色光銹棕色到暗棕色。穎橢圓形至卵形，艇形，先端圓鈍，頂端有短纖毛，龍骨瓣綠色，邊緣鐵鏽棕色至暗棕色。瘦果倒卵形，長 1-1.5公釐，寬1公釐，橫切面壓扁三角狀，紅棕色。

",生態習性：分布於台灣南部海岸。生育環境為沼澤。另分布於印度，中國南部，小笠原島嶼，東南亞，澳大利亞北部和密克羅尼西亞。,,,,,0,0,0,0,0,0,0,0,0,,
1,莎草科,毛球柱草,Bolboschoenus planiculmis (F. Schmidt) T. Koyama,0,"毛球柱草(Bolboschoenus planiculmis (F. Schmidt) T. Koyama)
","俗名：雲林莞草
","科：莎草科 (Cyperaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：一年生草本。稈直立，基部擴大，通常是單生的，高20-100公分，厚2-5公釐，橫截面三角形； 節點0-3。葉片數少，基生或莖生，寬 2-5公釐，稍短至漫頂花序；葉鞘長 5-16公分，褐色。花序1-6穗，頭狀花序或圓錐花序，1-少數短輻射枝，頂端有少數小穗，頂端或或多或少假側生；總苞片1-3，葉狀，下部苞片漫頂花序 ，最下方葉狀總苞通常直立。小穗卵形或卵圓形，長 8-15公釐，寬 6-8公釐，密生多花銳角的，紅棕色。穎橢圓卵形至橢圓形，長 6-8公釐；芒長1-1.5公釐，稀疏柔毛，紅或淺棕色。 下位剛毛2 -4，早期脫落。雄蕊3。柱頭2；花柱細長，輕微向後彎曲 ，粗糙的。瘦果卵形，3-4個 2-3公釐，雙凸，有光澤，深褐色。

",生態習性：分布於台灣本島。生育環境為鹽沼。另分布於庫頁島，日本和中國。,,,,,0,0,0,0,0,0,0,0,0,,
1,莎草科,球柱草,Bulbostylis barbata (Rottb.) C. B Clarke,0,"球柱草(Bulbostylis barbata (Rottb.) C. B Clarke)
","俗名：高雄球柱草
","科：莎草科 (Cyperaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：一年生。密集簇生無根莖。稈纖細，直立，高5-30公分，厚0.5-0.8公釐，葉基生，絲狀，長4-10公分，無毛，光滑或下表面疏被柔毛 ，鞘淺棕色 。總苞片2或3，有剛毛，長1-2.5公分。頭狀花序，淺綠色至淺棕色。小穗6-30個，無柄，披針形至卵狀披針形 ， 3-8 個1-2公釐，先端尖銳。 穎卵形 ，1.7 - 2公釐長，一短芒後彎，龍骨瓣，短纖毛，偶爾在根尖長滿短絨毛。雄蕊1 ，花柱扁平球狀。瘦果倒卵形，圓形，橫截面壓扁三角狀，0.6-0.75公釐長，灰白色，有矩形狀細胞橫向排列，圓形至尖形。

",生態習性：分布於台灣本島。生育環境為耕地，荒地和沙灘。另分布於泛熱帶。,,,,,0,0,0,0,0,0,0,0,0,,
1,莎草科,林下薹,Bulbostylis densa (Wall.) Hand.-Mazz.,0,"林下薹(Bulbostylis densa (Wall.) Hand.-Mazz.)
",,"科：莎草科 (Cyperaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：一年生。稈纖細沒有根莖。稈密集叢生，絲狀，高5-35公分，厚0.2-0.5公釐，葉基生，絲狀，長 2-10公分，柔軟，淡綠色，無毛，光滑或下表面疏被柔毛 ，鞘淺灰色。 ?苞片乳狀突起或穎狀，短於繖房花序。繖房花序或複繖房花序；輻射枝1-5，毛細狀，長 2-5公分。小穗（1 -）2-8，橢圓形，卵形至卵形，長 3-6公釐，1.5公釐寬，栗色。每小穗穎 5-18，卵形，長 1.5-2公釐，先端微凸狀，龍骨瓣銳角的。雄蕊2 ，花柱扁平球狀。瘦果倒卵形，圓形，橫截面壓扁三角狀，0.8公釐長，灰，不顯著地波紋，不規則波動。

",生態習性：分布於台灣本島。生育環境為耕地和荒地。另分布於古熱帶和亞熱帶。,,,,,1,1,1,0,0,0,0,0,0,"分布區域：陽明山國家公園、太魯閣國家公園、玉山國家公園
",
1,莎草科,川上氏薹,Carex alliiformis C. B. Clarke,0,"川上氏薹(Carex alliiformis C. B. Clarke)
",,"科：莎草科 (Cyperaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：細長根莖。莖高17-45公分，厚1-1.5公釐，橫截面三角形。葉基生或莖生，寬 5-12公釐，紙質，軟；葉鞘紫色或紅褐色，葉片基部葉鞘短或無葉鞘。穗3-8，直立，頂端2-4個小穗相連或平行，其餘距離較遠；末端 1-3個雄小穗或是雌小穗，線形，長 3-6公分，寬約1公釐，褐色；其餘雌性小穗或在頂端雄小穗，長 2-6公分，寬 5公釐，密生多花，短柄至近無柄，深綠色。葉狀苞片，漫頂花序。雌蕊穎披針形，長3公釐，逐漸往頂端變細，血性暗紫色； 脈綠色，紫色斑點結束在穎殼頂端或形成一個 短尖頭。柱頭 3，3公釐。果囊膨大略長於穎，粗糙，卵形至長橢圓形，長 3.5-4公釐，橫截面三角形，綠色與紫色的斑點，有光澤，許多細脈，突然縮小到短喙；2孔淺齒。瘦果無包膜，卵形，橫截面三角形，長 1.5-2公釐。

",生態習性：分布於台灣本島。生育環境為森林至石灰石。另分布於日本，琉球，南中國至越南。,,,,,0,0,0,0,0,0,0,0,0,,
1,莎草科,宜蘭宿柱薹,Carex alopecuroides D. Don ex Tilloch & Taylor,0,"宜蘭宿柱薹(Carex alopecuroides D. Don ex Tilloch & Taylor)
","俗名：高山日本薹
","科：莎草科 (Cyperaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：細長根莖。莖稈叢生，直立，高13-50公分，橫截面三角形，厚1.5公釐，光滑或略粗糙。葉片數片 ，基生和次基生；葉片長與莖等長甚至超過，寬 2-7公釐，黃綠色或有點橄欖色。穗3-6個，除了1或 2個最低的小穗緊密通常距離遠；頂端雄小穗或是雌小穗，線性，約 0.7-5公分，淺黃色或微褐色；側向小穗雌性或偶爾先端有幾個雌雄同體的雄花，圓筒形，長 1-6公分，寬 3-4公釐，無柄或短柄。苞片無鞘，下部苞片漫頂花序。雌蕊穎長橢圓形至卵形，2-2.5公釐長，先端尖至鈍，淡灰白，脈綠色，頂端具芒，芒長 1-1.7公釐。花柱在基部略增厚；柱頭 3，不脫落。果囊細長的卵形，橫截面三角形，略膨大，長 3-3.5公釐，淺綠色，經常地在頂端有棕色斑點，有紋理，基部鈍，往基部緊縮，喙長大約 1-1.7公釐；孔透明，二齒。瘦果卵形，橫截面三角形，長 1.2-1.5公釐。

",生態習性：分布於台灣本島。生育環境為開放性草原和森林邊緣。另分布於印度，喜馬拉雅，南中國，日本，琉球和東南亞。,,,,,0,1,1,0,0,0,0,0,0,"分布區域：太魯閣國家公園、玉山國家公園
",
1,莎草科,阿里山疏花薹,Carex alterniflora Franch.,0,"阿里山疏花薹(Carex alterniflora Franch.)
",,"科：莎草科 (Cyperaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：細長根莖。莖單生或叢生，高10-40公分，0.25 -0.5公釐寬，橫截面三角形，光滑。葉短於稈或漫頂，數量很少；葉片狹窄線性，寬1.5-3公釐，鞘淡黃色至黃褐色。穗（2 -）3-5，除了最上面的兩個距離較遠 ，其他往往是連續的，直立；頂端雄小穗，線性圓柱形，長 1-3公分，寬 1.2-1.5公釐 ，淺棕色；側小穗雌花，窄圓柱形，長 0.7-3公分，寬 2-2.5公分 ，鬆散多花。苞片有鞘，0.6 - 1.5公分長；下部苞片葉片狀，超過包在葉腋內的小穗，短於花序，上部苞片長有剛毛。雌蕊穎卵形至長卵形，先端鈍，淡灰白或黃棕色，脈綠色 ， 穎頂端常常結束在短尖頭處。柱頭 3。果囊直立，倒卵形，橫截面三角形，2.8-3.5公釐長，許多微脈，無毛；喙的邊緣粗糙，孔經常2齒。瘦果被果囊緊密包圍，倒卵形，尖端僧帽狀，長約2公釐長，橫截面三角形。

",生態習性：分布於台灣中海拔。生育環境為長草生地。另分布於日本。,,,,,0,0,1,0,0,0,0,0,0,"分布區域：玉山國家公園
",
1,莎草科,南湖扁果薹,Carex arisanensis Hayata,0,"南湖扁果薹(Carex arisanensis Hayata)
",,"科：莎草科 (Cyperaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：稈多，側生，20-45公分長，細長，橫截面三角形，光滑。葉片長 20-40公分，寬4-6公釐，質軟。穗2或3；頂端雄穗穗長 4-7公釐，超過了次雌穗，雌花穗長橢圓形，多花，長 6-10公釐，花梗細長。苞片鞘4公分長。雌蕊穎卵形至長橢圓形，長 3-4公釐，稍淺棕色；脈綠色，結束在無芒處或短尖頂處。花柱長而細；柱頭 3。果囊大概是兩倍的穎長，5.5-6.25公釐，梭形，橫截面三角形，兩脈，許多微脈，基部楔形，喙長 1-2公釐。瘦果緊包在果囊下部，倒卵形，橫截面三角形，長約3公釐長。

",生態習性：分布於台灣中海拔。生育環境為森林底層。另分布於琉球。,,,,,0,0,1,0,0,0,0,0,0,"分布區域：玉山國家公園
",
1,莎草科,紅果薹,Carex atrata L.,0,"紅果薹(Carex atrata L.)
",,"科：莎草科 (Cyperaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：莖稈叢生，高15-40公分，橫截面三角形，除了花序軸其餘光滑。葉數片，短稈，葉寬 2.5-4.5公釐，葉鞘紫色暗棕色。穗2或3至5很少；頂端雌花 ，部分的雄花在下；側生雌小穗，橢圓形至長圓形，長 1-2.5公分，長約5公釐寬，密生多花，近無柄至長柄。苞片無鞘，有剛毛 ，穎狀 ， 最下部苞片葉狀 ，稍微漫頂花序。雌蕊穎卵形，長 3-4公釐，暗紫色棕色，無光澤的，頂端尖銳，淡白褐色龍骨瓣狀的短尖頭處。柱頭 3。果囊橢圓形，長 3.8-4公釐，平凸的，淡黃色中帶著褐色斑點，特別是上半部分，兩端突然變窄，除了兩個脈沒有明顯的脈，被腺狀乳突，喙短，微凹的孔。瘦果被果囊鬆散包覆，倒卵形，長約2公釐長，橫截面三角形。

",生態習性：分布於台灣高山地區。生育環境為高山草原。另分布於北極和亞北極地區的歐洲，亞洲和北美洲，喜馬拉雅高山地區，中國和日本。,,,,,0,1,0,1,0,0,0,0,0,"分布區域：太魯閣國家公園、雪霸國家公園
",
1,莎草科,短葉二柱薹,Carex baccans Nees,0,"短葉二柱薹(Carex baccans Nees)
",,"科：莎草科 (Cyperaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：根莖木質，粗狀。稈近叢生，高60~150 公分，橫截面三角形。葉莖生，寬5~18 公釐。花序圓錐狀；葉狀總苞具鞘；小穗圓筒形，兼具雌雄花；雄花在上，長2~6 公分；雌鱗片倒卵形，長2.5~3.5 公釐，頂端尖；柱頭3。果囊膨脹，長3.5~4.2 公釐，光滑，近圓形；瘦果長2.75~3 公釐，橢圓形，橫截面三角形。

",生態習性：分布於中低海拔森林邊緣常見。,,,,,1,1,1,1,0,0,0,0,0,"分布區域：陽明山國家公園、太魯閣國家公園、玉山國家公園、雪霸國家公園
",
1,莎草科,垂穗薹,Carex bilateralis Hayata,0,"垂穗薹(Carex bilateralis Hayata)
",,"科：莎草科 (Cyperaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：根莖短，密集叢生。 莖細長，高20-60公分，長約0.5公釐厚，橫截面三角形，表面粗糙。葉片相當多，長 5-30公分，或多或少後彎，葉片寬1.5 - 3公釐，硬，上表面粗糙；鞘黑褐色。圓錐花序，佔 1 / 3至1 / 2的長度莖，窄，鬆散，在 4 至 7 節上有穗；每穗上有2-6個小穗。苞片具鞘；低部葉狀苞片，上部苞片有長有剛毛。小穗雌雄同體的部分雄花遠遠短於雌性的一部分，長 1-4公分，鬆散多花，生鏽褐色。雌蕊的穎長橢圓形至橢圓形，頂端尖銳，長 3-5公釐，銹褐色，邊緣透明白，有芒尖。花柱在基部或多或少的增厚；柱頭 2，細長，長 3-5公釐。果囊粗糙，披針卵形，雙凸透鏡狀的，長 3-5公釐，有細長的紋路，有剛毛，縮小至短柄以下，逐步減量在長的喙上，細齒。瘦果被果囊緊密包覆，卵形，長 1.2-1.5公釐，透鏡狀。

",生態習性：分布於台灣中高海拔。生育環境為裸生地。另分布於新幾內亞。,,,,,0,1,1,0,0,0,0,0,0,"分布區域：太魯閣國家公園、玉山國家公園
",
1,莎草科,短莖宿柱薹,Carex brachyathera Ohwi,0,"短莖宿柱薹(Carex brachyathera Ohwi)
",,"科：莎草科 (Cyperaceae)
","外來種：否
","特有種：否
","保育等級：無

","形態特徵：根莖短匍匐，簇絨鬆散，厚，有時匍匐莖長。莖桿細長，高30-60公分，厚0.3-0.5公釐，表面粗糙。葉片數片，1.5-2.5公釐，基底葉鞘棕色至暗棕色。穗3至5，無柄至長柄；頂端雄小穗，或很少的雌花數在基部，長 2-3公分，長約2公釐寬，側向雌小穗，狹長圓柱形的；，長 2.5-4.5公分，長約5公釐厚，鬆散多花。苞片具鞘，長 3-5公釐；下部苞片葉片狀，比小穗短。雌蕊穎長方形，或多或少微凹在頂端，褐色至黃褐色，粗糙的芒尖在頂。花柱在基部增厚；柱頭 3。果囊略超過穎，直立，梭形，長 4.5-5公釐，橫截面三角形，兩端逐漸消減，基部柄短，膜質，除了兩脈其餘無脈，除了基部都是多毛，喙相當長，2齒在孔斜截斷。瘦果被果囊緊密包覆，卵形，橢圓形，壓縮 ，橫截面三角形，長 2-2.5公釐，包括短葉柄。

",生態習性：分布於台灣高海拔。生育環境為草原。另分布於琉球群島和新幾內亞。,,,,,0,1,1,1,0,0,0,0,0,"分布區域：太魯閣國家公園、玉山國家公園、雪霸國家公園
",
